5,1.514283553
10,1.505612982
15,1.500394347
20,1.492719391
25,1.490868491
30,1.486221756
35,1.484698199
40,1.483472845
45,1.476232513
50,1.472329967
55,1.465711108
60,1.459767251
65,1.456524965
70,1.451275631
75,1.448268625
80,1.445312698
85,1.437998343
90,1.436726177
95,1.432979377
100,1.431864511
105,1.427309069
110,1.425064481
115,1.422978811
120,1.419658752
125,1.417410059
130,1.415458106
135,1.413572223
140,1.41174681
145,1.409861546
150,1.408119204
155,1.406510749
160,1.40485864
165,1.403288569
170,1.401790971
175,1.401413478
180,1.400965232
185,1.40228527
190,1.399399489
195,1.39686475
200,1.395599504
205,1.393426419
210,1.394419323
215,1.396374135
220,1.393358074
225,1.389599284
230,1.388506935
235,1.388633483
240,1.38554187
245,1.385475214
250,1.383598543
255,1.382670184
260,1.382689781
265,1.381777845
270,1.379987548
275,1.379165632
280,1.37767577
285,1.377575649
290,1.376114787
295,1.375366011
300,1.374177468
305,1.373958057
310,1.373259144
315,1.373333442
320,1.373649375
325,1.371967997
330,1.371312368
335,1.369921603
340,1.368814458
345,1.368237376
350,1.367371603
355,1.366809714
360,1.366259865
365,1.36612341
370,1.365147683
375,1.364893803
380,1.364044091
385,1.36422537
390,1.363623082
395,1.363044684
400,1.363915957
405,1.364259228
410,1.363485532
415,1.362775593
420,1.362097161
425,1.362487403
430,1.361792331
435,1.362271771
440,1.361502111
445,1.359794913
450,1.3592287
455,1.357648375
460,1.357145071
465,1.357365319
470,1.356629075
475,1.356124839
480,1.355804641
485,1.355508747
490,1.355451708
495,1.356425514
500,1.355353654
505,1.354303523
510,1.354026287
515,1.354058529
520,1.35343333
525,1.353252717
530,1.35290115
535,1.352646532
540,1.352544504
545,1.352313969
550,1.351923261
555,1.351696999
560,1.351512406
565,1.351265375
570,1.351049523
575,1.350829049
580,1.350803558
585,1.350406733
590,1.350208061
595,1.350141468
600,1.350339144
605,1.349788136
610,1.349618426
615,1.349293252
620,1.349185712
625,1.348998863
630,1.34906635
635,1.348856931
640,1.348662021
645,1.350403051
650,1.349206813
655,1.349740568
660,1.348674795
665,1.350089872
670,1.349737107
675,1.349405784
680,1.351400819
685,1.352369113
690,1.351771159
695,1.351246025
700,1.350747084
705,1.351726431
710,1.351199884
715,1.352235282
720,1.351605011
725,1.34965647
730,1.349252508
735,1.347038243
740,1.346324482
745,1.345934539
750,1.34583999
755,1.345953709
760,1.345829424
765,1.346114559
770,1.345464515
775,1.34586321
780,1.345419863
785,1.345334437
790,1.345242589
795,1.345075903
800,1.345358762
805,1.344971913
810,1.345141069
815,1.345040055
820,1.344735998
825,1.34466652
830,1.344774025
835,1.344681924
840,1.344969178
845,1.344512787
850,1.34475303
855,1.344652297
860,1.3450615
865,1.344444975
870,1.344361606
875,1.344092663
880,1.344098295
885,1.343988065
890,1.343938215
895,1.34403487
900,1.34432518
905,1.344222003
910,1.344666027
915,1.344526828
920,1.344405557
925,1.347065501
930,1.345631826
935,1.346494384
940,1.345193982
945,1.347201978
950,1.346883454
955,1.34658681
960,1.349133956
965,1.350369667
970,1.349773178
975,1.349256059
980,1.348764439
985,1.350002894
990,1.34948041
995,1.350762178
1000,1.350121419
1005,1.347925315
1010,1.347527451
1015,1.344823498
1020,1.343885274
1025,1.343025742
1030,1.343234716
1035,1.343643149
1040,1.343552529
1045,1.34411748
1050,1.343004491
1055,1.342955278
1060,1.342822205
1065,1.343269027
1070,1.343214587
1075,1.342838549
1080,1.343631634
1085,1.343031628
1090,1.343465319
1095,1.343389901
1100,1.342877772
1105,1.342841115
1110,1.343207435
1115,1.343134036
1120,1.343668847
1125,1.343002619
1130,1.343483841
1135,1.343398226
1140,1.344039553
1145,1.343208469
1150,1.343141159
1155,1.342671828
1160,1.342485467
1165,1.342617199
1170,1.342591186
1175,1.342921988
1180,1.343433071
1185,1.343333089
1190,1.343987433
1195,1.343844575
1200,1.343723164
1205,1.346987058
1210,1.345332835
1215,1.346382192
1220,1.344864941
1225,1.34725306
1230,1.346912955
1235,1.346595978
1240,1.349500839
1245,1.350889046
1250,1.350250786
1255,1.349697615
1260,1.349170408
1265,1.350559656
1270,1.350000811
1275,1.351426374
1280,1.350740032
1285,1.348323718
1290,1.347894237
1295,1.344794604
1300,1.34365737
1305,1.342421699
1310,1.342818138
1315,1.343409401
1320,1.343311486
1325,1.344050871
1330,1.342567156
1335,1.342160725
1340,1.342224525
1345,1.343033453
1350,1.342978431
1355,1.342420428
1360,1.343563563
1365,1.342779237
1370,1.343383179
1375,1.343301502
1380,1.34261011
1385,1.342573533
1390,1.343108587
1395,1.343025921
1400,1.343722948
