5,2.682720076
10,2.569470056
15,2.406677362
20,2.327812292
25,2.065687407
30,1.894939322
35,1.797819911
40,1.676287
45,1.545925457
50,1.473926239
55,1.44314503
60,1.414373163
65,1.391482153
70,1.35308125
75,1.323340937
80,1.314752383
85,1.306485689
90,1.277964762
95,1.274865562
100,1.265436872
105,1.263583667
110,1.254575885
115,1.253198959
120,1.253092114
125,1.253124427
130,1.259650602
135,1.256856067
140,1.253701903
145,1.256408265
150,1.252922706
155,1.255026862
160,1.245955369
165,1.246997373
170,1.253906315
175,1.250323377
180,1.244301467
185,1.241050379
190,1.239376879
195,1.238717851
200,1.240138875
205,1.242029376
210,1.240273427
215,1.242364403
220,1.236252604
225,1.241609208
230,1.239148883
235,1.235856009
240,1.237833607
245,1.234634553
250,1.231649666
255,1.22649487
260,1.225370814
265,1.224454835
270,1.222885072
275,1.221402119
280,1.22006324
285,1.218914019
290,1.218513181
295,1.21921052
300,1.217292771
305,1.215690767
310,1.213947191
315,1.213413312
320,1.211763483
325,1.211289536
330,1.209699054
335,1.221295984
340,1.237909193
345,1.222816293
350,1.219244559
355,1.224320303
360,1.206785403
365,1.201308675
370,1.204540003
375,1.196312439
380,1.196624383
385,1.195541887
390,1.192238499
395,1.197989238
400,1.191995271
405,1.192364264
410,1.187762349
415,1.18984717
420,1.187730269
425,1.183440098
430,1.181309335
435,1.179331713
440,1.177330428
445,1.17754157
450,1.178431723
455,1.175206615
460,1.17625879
465,1.172129944
470,1.171299505
475,1.167751829
480,1.164205923
485,1.15944343
491,1.160189482
496,1.158450415
501,1.158136262
506,1.158307582
511,1.153262917
516,1.15399283
521,1.152834486
526,1.152142523
531,1.159976529
536,1.163112298
541,1.153791916
546,1.151002825
551,1.143402106
556,1.142831882
561,1.14640531
566,1.138282092
571,1.128525551
576,1.144541917
581,1.134961091
586,1.135455435
591,1.126122276
596,1.142894177
601,1.147381471
606,1.151298325
611,1.147753306
616,1.16993178
621,1.151007104
626,1.131444041
631,1.135864851
636,1.114803568
641,1.113290788
646,1.084041142
651,1.084449631
656,1.096219656
661,1.08476636
666,1.072473636
671,1.066680413
676,1.065374987
681,1.0619357
686,1.061367474
691,1.061402235
696,1.059339381
701,1.060295858
706,1.054571608
711,1.054975854
716,1.05265721
721,1.050130912
726,1.049497203
731,1.04653289
736,1.044112731
741,1.048173326
746,1.047469072
751,1.041478993
756,1.038743765
761,1.033422602
766,1.033334069
771,1.032841296
776,1.028848091
781,1.028019731
786,1.027690427
791,1.026583056
796,1.023443917
801,1.028016464
806,1.02096353
811,1.018436265
816,1.023361417
821,1.046618101
826,1.067640098
831,1.041851537
836,1.032827545
841,1.039030834
846,1.019141684
851,1.014334691
856,1.021053143
861,1.003733165
866,1.002345471
871,1.001324501
876,0.997198685
881,1.005452853
886,0.999524282
891,1.002535996
896,0.995356856
901,0.998194094
906,0.992800584
911,0.989465698
916,0.987746924
921,0.986147423
926,0.984304986
931,0.984334682
936,0.985412745
941,0.981922825
946,0.983835172
951,0.98145483
956,0.980379202
961,0.978023566
966,0.975496243
971,0.973758704
977,0.972749102
982,0.973689116
987,0.978060652
992,0.987721994
997,0.973855433
1002,0.969090996
1007,0.968334744
1012,0.967916231
1017,0.973343194
1022,0.973703163
1027,0.968686316
1032,0.966530791
1037,0.96533762
1042,0.966312323
1047,0.968908224
1052,0.961963803
1057,0.960023765
1062,0.975806754
1067,0.969105372
1072,0.973306526
1077,0.962226539
1082,0.977120329
1087,0.981620224
1092,0.982760249
1097,0.976748399
1102,0.998864169
1107,0.985465391
1112,0.965693485
1117,0.97484589
1122,0.963037677
1127,0.959672785
1132,0.942971289
1137,0.94357905
1142,0.952160583
1147,0.944902292
1152,0.938059386
1157,0.935531666
1162,0.937391746
